Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN
433,Jessie Bates III (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,41.7%
434,Jordan Whitehead (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.8%
435,Armani Watts (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
436,Steven Parker (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
437,Quin Blanding (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
438,Marcus Allen (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
439,Tracy Walker (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,50.7%
440,DeShon Elliott (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
441,Justin Reid (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,20.8%
442,Ronnie Harrison (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,21.3%
443,Derwin James (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,68.4%
444,Minkah Fitzpatrick (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,55.6%
445,Ahmad Thomas (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
446,Troy Apke (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
447,Jonathan Owens (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
448,Raven Greene (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.6%
449,Jeremy Reaves (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
450,C.J. Reavis (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
451,Rashaan Gaulden (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
452,Chris Board (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
453,Montrel Meander (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.0%
454,Trayvon Henderson (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
455,Tarvarius Moore (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
456,Marcell Harris (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%
457,Natrell Jamerson (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
458,Jordan Fuller (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
459,Jared Mayden (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
460,Brian Cole II (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
461,Josh Metellus (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
462,Jaquarius Landrews (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
463,Harrison Hand (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
464,Nigel Warrior (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
465,Myles Dorn (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
466,Kamren Curl (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
467,Jeremiah Dinson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
468,Jeremy Chinn (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.9%
469,Tanner Muse (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%
470,Julian Blackmon (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
471,Geno Stone (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
472,Reggie Floyd (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
473,Juju Hughes (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.0%
474,Essang Bassey (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
475,Jalen Elliot (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
476,Jalen Julius (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
477,Rodney Clemons (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
478,Chris Miller (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
479,Ronnell Perkins (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
480,Javon Hagan (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
481,Henry Black (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
482,Marc-Antoine Dequoy (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
483,Bobby Price (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
484,Luther Kirk (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.0%
485,Douglas Coleman III (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
486,Jovante Moffatt (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
487,Elijah Benton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
488,Garrett Taylor (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
489,Vernon Scott (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
490,Kenny Robinson Jr. (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
491,Jaylinn Hawkins (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
492,Alohi Gilman (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
493,Antoine Brooks Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
494,Dravon Askew-Henry (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
495,Roderic Teamer (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
496,Demetrius Flannigan-Fowles (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
497,P.J. Locke (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
498,John Battle (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
499,Marvell Tell III (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
500,Amani Hooker (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
501,Andrew Wingard (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
502,Marcus Epps (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
503,D'Cota Dixon (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
504,J.T. Hassell (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
505,Kyle Dugger (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.2%
506,Ashtyn Davis (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.3%
507,K'Von Wallace (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
508,Shyheim Carter (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
509,Terrell Burgess (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
510,J.R. Reed (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
511,Antoine Winfield Jr. (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.8%
512,Brandon Jones (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
513,Xavier McKinney (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,24.0%
514,Grant Delpit (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.0%
515,Jalen Thompson (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%
516,Jake Gervase (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
517,Adarius Pickett (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
518,Damon Arnette (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%
519,Calvin Pryor (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,5.0%
520,Dezmen Southward (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,1.0%
521,DeShawn Shead (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
522,Brynden Trawick (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
523,Jordan Dangerfield (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
524,Derron Smith (FA),0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
525,Delano Hill (SEA),0,0,0.0,0,0,0,0,0,15,0.0,0.0,0.4%
526,Tedric Thompson (FA),0,0,0.0,0,0,0,2,0,9,0.0,0.0,0.2%
527,Johnathan Ford (PHI),0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
528,Isaiah Johnson (FA),0,0,0.0,0,0,0,1,1,4,0.0,0.0,0.0%
529,Rolan Milligan (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
530,Doug Middleton (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
531,Fish Smithson (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
532,Anthony Cioffi (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
533,Tim Scott (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
534,Ronald Martin (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
535,Ryan Murphy (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
536,Dean Marlowe (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
537,Jeremy Cash (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
538,DeAndre Houston-Carson (CHI),0,0,0.0,0,0,0,0,0,11,0.0,0.0,0.0%
539,Erik Harris (LV),0,0,0.0,0,0,0,0,0,15,0.0,0.0,14.3%
540,Dexter McCoil (FA),1,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
541,Jaylon Johnson (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.9%
542,Greg Gatson (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
543,Asa Jackson (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
544,Bennett Jackson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
545,Stanley Jean-Baptiste (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
546,Demetrius McCray (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
547,DeVante Bausby (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
548,Lorenzo Doss (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
549,Ladarius Gunter (FA),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
550,Craig Mager (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
551,Marcus Cromartie (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
552,Deji Olatoye (FA),0,0,0.0,0,0,0,0,0,5,0.0,0.0,0.0%
553,Ellis Hobbs (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
554,Jonathan Wade (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
555,Derrick Martin (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
556,Marcus Hudson (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
557,Quinten Lawrence (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
558,Malcolm Williams (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
559,Brian Williams (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
560,William James (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
561,Fred Bennett (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
562,Jamar Wall (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
563,Scotty McGee (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
564,Jorrick Calvin (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
565,Joshua Moore (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
566,Josh Robinson (FA),0,0,0.0,0,0,0,0,0,11,0.0,0.0,0.0%
567,Dominique Harris (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
568,Antwaun Molden (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
569,Chevis Jackson (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
570,Terrence Wheatley (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
571,Quincy Butler (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
572,Joe Burnett (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
573,Asher Allen (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
574,Jeff Gladney (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%
575,Emmanuel Moseley (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.8%
576,Danny Johnson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
577,Sean Chandler (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
578,Rico Gafford (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
579,Tavierre Thomas (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
580,Linden Stephens (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
581,Chris Lammons (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
582,Chris Jones (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
583,Sam Beal (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
584,Julian Love (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%
585,Amani Oruwariye (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
586,Byron Murphy (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.7%
587,Deandre Baker (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.3%
588,Greedy Williams (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%
589,Adonis Alexander (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
590,Darious Williams (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
591,Craig James (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
592,Jackson Porter (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
593,Mike Ford (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
594,John Franklin III (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
595,Trayvon Mullen (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.9%
596,Simeon Thomas (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
597,Josh Jackson (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
598,Avonte Maddox (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
599,Tremon Smith (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
600,Isaac Yiadom (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
601,Dane Cruikshank (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,14.2%
602,Jermaine Kelly (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
603,Keion Crossen (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
604,Tre Flowers (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,25.1%
605,Parry Nickerson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
606,Cornell Armstrong (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
607,Siran Neal (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
608,Donte Jackson (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.3%
609,M.J. Stewart (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
610,Greg Stroman (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
611,Michael Joseph (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
612,Kevin Toliver II (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
613,Grant Haley (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
614,Chandon Sullivan (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
615,Charvarius Ward (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.4%
616,Arrion Springs (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
617,Donovan Olumba (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
618,Levi Wallace (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.1%
619,Trey Marshall (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
620,Tre Herndon (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%
621,A.J. Moore (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
622,Jalen Davis (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
623,Kris Boyd (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
624,Trevon Diggs (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.5%
625,Tony Brown (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
626,Jayson Stanley (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
627,Nate Meadors (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
628,Chris Westry (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
629,Shakial Taylor (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
630,Alex Myres (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
631,Stephen Denmark (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.0%
632,Brandon Watson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
633,Saivion Smith (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
634,Picasso Nelson Jr. (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
635,Malik Gant (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
636,Dylan Mabin (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
637,Lamar Jackson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
638,Cameron Dantzler (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
639,A.J. Terrell (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.4%
640,CJ Henderson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.4%
641,Kristian Fulton (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.5%
642,Jeff Okudah (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,28.8%
643,Calvin Moore (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
644,Mazzi Wilkins (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
645,Anthony Chesley (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
646,Kareem Orr (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
647,Herb Miller (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
648,Cam Lewis (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
649,Tae Hayes (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
650,Lonnie Johnson Jr. (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%
651,Montre Hartage (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
652,Kemon Hall (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
653,Nate Brooks (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
654,Ken Webster (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
655,Jordan Brown (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
656,Isaiah Johnson (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
657,Mark Fields (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
658,Derrek Thomas (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
659,Jace Whittaker (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
660,Keisean Nixon (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
661,Iman Marshall (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
662,Tim Harris (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
663,David Long (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
664,Jimmy Moreland (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
665,Blessuan Austin (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
666,Kendall Sheffield (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.3%
667,Chauncey Gardner-Johnson (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%
668,Sean Bunting (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
669,JoeJuan Williams (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
670,Bryce Hall (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.7%
671,Michael Jackson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
672,Justin Layne (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
673,Jamel Dean (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%
674,Jordan Miller (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
675,Corey Ballentine (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.3%
676,Nik Needham (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.5%
677,Donnie Lewis Jr. (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
678,Ka'dar Hollman (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
679,Rock Ya-Sin (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.9%
680,Alijah Holder (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
681,Quenton Meeks (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
682,Kenneth Durden (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
683,Duke Thomas (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
684,Winston Rose (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%
685,Darius White (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
686,Michael Hunter (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
687,Derrick Jones (FA),0,0,0.0,0,0,0,0,0,3,0.0,0.0,1.0%
688,Jeremy Clark (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
689,Jeff Richards (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
690,Tre Roberson (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
691,Deiondre' Hall (TB),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
692,Tavon Young (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
693,Will Redmond (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
694,Brandon King (NE),0,0,0.0,0,0,0,0,0,13,0.0,0.0,0.2%
695,Anrdre Hal (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
696,Brian Allen (SEA),0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
697,Davontae Harris (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
698,Cole Luke (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
699,Xavier Coleman (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
700,Ryan Lewis (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
701,David Rivers (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
702,D.J. Reed (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
703,J.C. Jackson (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
704,Taron Johnson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%
705,Brandon Facyson (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
706,Duke Dawson (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
707,Anthony Averett (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
708,Darius Phillips (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%
709,Holton Hill (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
710,Deatrick Nichols (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
711,Mike Hughes (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,28.4%
712,Jaire Alexander (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,17.4%
713,Isaiah Oliver (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.1%
714,Carlton Davis (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,16.1%
715,Denzel Ward (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,16.8%
716,Donatello Brown (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
717,D.J. Killings (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
718,Marcus Sayles (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
719,Arthur Maulet (NYJ),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.2%
720,Corn Elder (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
721,Elijah Lee (DET),0,0,0.0,0,0,0,0,0,14,0.0,0.0,0.0%
722,Joshua Holsey (FA),0,0,0.0,0,0,0,0,0,12,0.0,0.0,0.2%
723,DaShaun Amos (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%
724,Jomal Wiltz (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
725,Breon Borders (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
726,Dee Virgin (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
