Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN
294,Quenton Meeks (LAC),4,0,0.0,2,0,0,0,0,8,9.0,1.1,0.0%
295,Natrell Jamerson (CAR),5,0,0.0,1,0,0,0,0,11,9.0,0.8,0.0%
296,Patrick Robinson (NO),5,1,0.0,0,0,0,0,0,3,9.0,3.0,0.9%
297,Cornell Armstrong (HOU),6,0,0.0,0,0,0,0,0,15,9.0,0.6,0.0%
298,Walt Aikens (FA),1,1,0.0,1,1,0,0,0,16,8.8,0.6,0.0%
299,Siran Neal (BUF),1,1,1.0,0,0,0,0,0,16,8.8,0.6,0.4%
300,Dexter McDougle (FA),4,1,0.0,1,0,0,0,0,2,8.3,4.2,0.0%
301,Chris Milton (TEN),2,1,0.0,0,0,0,1,0,15,7.8,0.5,0.0%
302,Maurice Smith (WAS),4,0,0.0,1,0,0,0,0,7,7.5,1.1,0.0%
303,J.J. Wilcox (FA),5,0,0.0,0,0,0,0,0,7,7.5,1.1,0.0%
304,Neiko Thorpe (SEA),2,0,0.0,0,0,0,1,0,12,7.0,0.6,0.2%
305,Dane Cruikshank (TEN),3,0,0.0,0,0,0,0,0,11,7.0,0.6,14.2%
306,Jordan Dangerfield (PIT),4,1,0.0,0,0,0,0,0,16,6.8,0.4,0.2%
307,Da'Norris Searcy (FA),4,1,0.0,0,0,0,0,0,2,6.8,3.4,0.0%
308,Dean Marlowe (BUF),3,1,0.0,1,0,0,0,0,2,6.8,3.4,0.4%
309,Denzel Rice (FA),0,0,0.0,1,1,0,0,0,12,6.5,0.5,0.0%
310,Mike Tyson (FA),2,2,0.0,1,0,0,0,0,10,6.0,0.6,0.0%
311,Anthony Averett (BAL),3,0,0.0,1,0,0,0,0,11,6.0,0.5,0.4%
312,Blidi Wreh-Wilson (ATL),2,0,0.0,2,0,0,0,0,3,6.0,2.0,0.4%
313,Marcus Williams (FA),4,0,0.0,0,0,0,0,0,5,6.0,1.2,4.0%
314,Marcus Cooper (FA),1,0,0.0,0,0,1,0,0,6,5.5,0.9,0.0%
315,Tony McRae (DET),2,1,0.0,1,0,0,0,0,12,5.3,0.4,0.0%
316,Cordrea Tankersley (MIA),2,2,0.0,0,0,0,0,0,6,4.5,0.8,0.2%
317,Derrick Jones (FA),3,0,0.0,0,0,0,0,0,1,4.5,4.5,1.0%
318,Corn Elder (CAR),3,0,0.0,0,0,0,0,0,13,4.5,0.3,0.7%
319,Brandon Facyson (LAC),0,0,0.0,0,0,0,1,0,15,4.0,0.3,0.4%
320,Marcus Sherels (FA),0,0,0.0,0,0,0,1,0,12,4.0,0.3,0.0%
321,Kevin Johnson (CLE),1,3,0.0,0,0,0,0,0,1,3.8,3.8,0.4%
322,Josh Robinson (FA),2,0,0.0,0,0,0,0,0,10,3.0,0.3,0.0%
323,Tremon Smith (PHI),1,0,0.0,1,0,0,0,0,12,3.0,0.3,0.2%
324,Joshua Holsey (FA),2,0,0.0,0,0,0,0,0,1,3.0,3.0,0.2%
325,Lafayette Pitts (IND),2,0,0.0,0,0,0,0,0,16,3.0,0.2,0.2%
326,Tony Lippett (FA),1,0,0.0,1,0,0,0,0,3,3.0,1.0,0.0%
327,Johnathan Ford (PHI),1,2,0.0,0,0,0,0,0,13,3.0,0.2,0.0%
328,Adonis Alexander (LAR),2,0,0.0,0,0,0,0,0,9,3.0,0.3,0.2%
329,Maurice Canady (DAL),2,0,0.0,0,0,0,0,0,7,3.0,0.4,0.0%
330,Keanu Neal (ATL),1,1,0.0,0,0,0,0,0,1,2.3,2.3,43.9%
331,Davon House (FA),1,1,0.0,0,0,0,0,0,3,2.3,0.8,0.0%
332,Shalom Luani (HOU),1,1,0.0,0,0,0,0,0,12,2.3,0.2,0.0%
333,Marcus Allen (PIT),1,1,0.0,0,0,0,0,0,2,2.3,1.2,0.4%
334,Nat Berhe (FA),1,1,0.0,0,0,0,0,0,4,2.3,0.6,2.0%
335,Cyrus Jones (FA),0,2,0.0,0,0,0,0,0,13,1.6,0.1,0.0%
336,Vontae Davis (FA),1,0,0.0,0,0,0,0,0,1,1.5,1.5,0.0%
337,Obi Melifonwu (FA),1,0,0.0,0,0,0,0,0,2,1.5,0.8,0.0%
338,Kayvon Webster (FA),1,0,0.0,0,0,0,0,0,2,1.5,0.8,0.0%
339,Ahmad Thomas (ATL),1,0,0.0,0,0,0,0,0,2,1.5,0.8,0.0%
340,Kenny Ladler (FA),1,0,0.0,0,0,0,0,0,7,1.5,0.2,0.0%
341,Tavierre Thomas (CLE),1,0,0.0,0,0,0,0,0,13,1.5,0.1,0.0%
342,Shamarko Thomas (FA),0,1,0.0,0,0,0,0,0,6,0.8,0.1,0.0%
343,Ezekiel Turner (ARI),0,1,0.0,0,0,0,0,0,16,0.8,0.1,0.0%
344,Johnson Bademosi (NO),0,1,0.0,0,0,0,1,0,16,0.8,0.1,0.2%
345,Nevelle Clarke (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
346,Tino Ellis (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
347,Amik Robertson (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
348,Javelin Guidry (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
349,L'Jarius Sneed (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
350,Javaris Davis (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
351,Debione Renfro (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
352,James Pierre (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
353,Stanford Samuels III (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
354,Nick Sorensen (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
355,Kindle Vildor (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
356,Dane Jackson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
357,T.J. Carter (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
358,Keith Tandy (FA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
359,A.J. Green (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
360,Troy Pride Jr. (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
361,Josiah Scott (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
362,DeMarkus Acy (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
363,Myles Bryant (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
364,Tyrone Carter (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
365,Thakarius Keyes (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
366,Levonta Taylor (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.0%
367,Chris Williamson (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
368,Noah Igbinoghene (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
369,Trajan Bandy (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
370,John Reid (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
371,Nate Ebner (NYG),0,0,0.0,0,0,0,0,0,15,0.0,0.0,0.4%
372,Jon Corto (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
373,Marvin White (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
374,Chris Reis (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
375,Matt Ware (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
376,Aaron Francisco (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
377,DeAndre McDaniel (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
378,Lawyer Milloy (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
379,Eric Smith (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
380,Cary Harris (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
381,Nick Schommer (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
382,Jameson Houston (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
383,Don Carey (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
384,Victor Harris (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
385,DeAngelo Smith (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
386,Chip Vaughn (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
387,Khalil Dorsey (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
388,Isaiah Brown (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
389,Parnell Motley (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
390,Isaiah Rodgers (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
391,Elijah Riley (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
392,Isiah Swann (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
393,Keith Washington II (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
394,Stantley Thomas-Oliver III (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%
395,Josh Nurse (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
396,Travis Reed (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
397,Madre Harper (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
398,Gavin Heslop (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
399,DaJuan Morgan (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
400,Donte Vaughn (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
401,Kevin McGill (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
402,John Brannon (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
403,Kemah Siverand (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
404,Jarren Williams (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.0%
405,Grayland Arnold (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
406,Christian Angulo (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
407,Delrick Abrams Jr. (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
408,Jamar Adams (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
409,Pierson Prioleau (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
410,Chris Horton (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
411,Kareem Moore (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
412,Tyler Hall (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
413,Bejour Wilson (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
414,Zane Lewis (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
415,Johnathan Abram (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,17.0%
416,Deionte Thompson (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
417,Dallin Leavitt (LV),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.2%
418,Juan Thornhill (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.9%
419,Ryan Neal (SEA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
420,Joshua Kalu (TEN),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.2%
421,Jonathan Owens (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
422,Taylor Rapp (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,46.4%
423,Jaquan Johnson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
424,Tyree Kinnel (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
425,Saquan Hampton (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
426,Nick Scott (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,15.1%
427,Ugochukwu Amadi (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
428,Chris Johnson (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
429,Mark McLaurin (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
430,Khari Willis (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.9%
431,Sheldrick Redwine (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
432,Darnell Savage Jr. (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.1%
433,Mike Edwards (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.6%
434,Nasir Adderley (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.5%
435,Anthony Cioffi (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
436,Jeremy Reaves (WAS),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
437,C.J. Reavis (ATL),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
438,Chris Board (BAL),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.7%
439,Montrel Meander (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,7.0%
440,Trayvon Henderson (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
441,Troy Apke (WAS),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.2%
442,Steven Parker (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
443,Quin Blanding (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
444,Godwin Igwebuike (FA),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.0%
445,DeShon Elliott (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
446,Myles Dorn (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
447,Jared Mayden (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
448,Brian Cole II (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
449,Josh Metellus (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
450,Jaquarius Landrews (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
451,Harrison Hand (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
452,Nigel Warrior (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
453,Reggie Floyd (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
454,Kamren Curl (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
455,Jeremiah Dinson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
456,Jeremy Chinn (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.9%
457,Tanner Muse (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%
458,Julian Blackmon (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
459,Geno Stone (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
460,Alohi Gilman (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
461,Jordan Fuller (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
462,Antoine Brooks Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
463,Jalen Elliot (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
464,Jalen Julius (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
465,Rodney Clemons (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
466,Chris Miller (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
467,Ronnell Perkins (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
468,Javon Hagan (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
469,Henry Black (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
470,Marc-Antoine Dequoy (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
471,Bobby Price (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
472,Luther Kirk (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.0%
473,Juju Hughes (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.0%
474,Douglas Coleman III (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
475,Jovante Moffatt (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
476,Elijah Benton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
477,Garrett Taylor (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
478,Vernon Scott (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
479,Kenny Robinson Jr. (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
480,Jaylinn Hawkins (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
481,Essang Bassey (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
482,Kyle Dugger (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.2%
483,Marquise Blair (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.5%
484,John Battle (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
485,P.J. Locke (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
486,Roderic Teamer (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
487,Marvell Tell III (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
488,Amani Hooker (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
489,Andrew Wingard (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
490,Marcus Epps (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
491,D'Cota Dixon (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
492,Dravon Askew-Henry (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
493,Demetrius Flannigan-Fowles (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
494,Xavier McKinney (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,24.0%
495,K'Von Wallace (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
496,Shyheim Carter (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
497,Terrell Burgess (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
498,J.R. Reed (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
499,Antoine Winfield Jr. (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.8%
500,Brandon Jones (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
501,Ashtyn Davis (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.3%
502,Grant Delpit (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.0%
503,Jalen Thompson (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%
504,Jake Gervase (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
505,Adarius Pickett (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
506,J.T. Hassell (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
507,Reggie Robinson II (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
508,Brynden Trawick (FA),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
509,Cody Davis (NE),0,0,0.0,0,0,0,0,0,16,0.0,0.0,19.0%
510,Maurice Alexander (FA),0,0,0.0,0,0,0,0,0,9,0.0,0.0,0.0%
511,T.J. Green (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
512,Miles Killebrew (DET),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
513,Darian Thompson (DAL),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.5%
514,Jamal Carter (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
515,Charles Washington (ARI),0,0,0.0,0,0,0,0,0,6,0.0,0.0,0.2%
516,Rolan Milligan (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
517,Isaiah Johnson (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
518,Luq Barcoo (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
519,Darnay Holmes (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
520,Jaylen Watkins (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
521,Bennett Jackson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
522,Dontae Johnson (SF),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
523,Jason Verrett (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
524,Justin Bethel (NE),0,0,0.0,0,0,0,0,0,14,0.0,0.0,0.2%
525,Greg Gatson (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
526,C.J. Goodwin (DAL),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.2%
527,Derrick Martin (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
528,Marcus Hudson (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
529,Ellis Hobbs (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
530,Quinten Lawrence (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
531,Malcolm Williams (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
532,William James (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
533,Brian Williams (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
534,Joshua Moore (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
535,Jamar Wall (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
536,Dominique Harris (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
537,Jorrick Calvin (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
538,Scotty McGee (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
539,Jonathan Wade (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
540,Chevis Jackson (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
541,Terrence Wheatley (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
542,Fred Bennett (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
543,Antwaun Molden (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
544,Joe Burnett (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
545,Asher Allen (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
546,Quincy Butler (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
547,Michael Ojemudia (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
548,Craig James (PHI),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
549,Emmanuel Moseley (SF),0,0,0.0,0,0,0,0,0,1,0.0,0.0,2.8%
550,Rico Gafford (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
551,Linden Stephens (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
552,Chris Lammons (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
553,Byron Murphy (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.7%
554,Derrek Thomas (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
555,Jace Whittaker (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
556,Tae Hayes (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
557,Trevon Diggs (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.5%
558,Trayvon Mullen (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,4.9%
559,Kris Boyd (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
560,Julian Love (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%
561,Amani Oruwariye (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
562,Deandre Baker (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.3%
563,Greedy Williams (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.8%
564,Darious Williams (LAR),0,0,0.0,0,0,0,0,0,9,0.0,0.0,0.0%
565,Sam Beal (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
566,Jackson Porter (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
567,John Franklin III (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
568,Mark Fields (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
569,Dee Delaney (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.2%
570,Davontae Harris (DEN),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
571,Duke Dawson (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
572,Deatrick Nichols (NO),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
573,Simeon Thomas (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
574,Chris Jones (ARI),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.7%
575,Michael Joseph (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
576,Arrion Springs (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
577,Donovan Olumba (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
578,Trey Marshall (DEN),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.4%
579,A.J. Moore (HOU),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.2%
580,Kamrin Moore (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
581,Jermaine Kelly (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
582,Dominique Hatfield (FA),0,0,0.0,0,0,0,0,0,10,0.0,0.0,0.0%
583,Chris Westry (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
584,Dylan Mabin (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
585,Herb Miller (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
586,Jayson Stanley (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
587,Nate Meadors (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
