Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,OWN
296,Chad Thomas (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%
297,Rasheem Green (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.1%
298,Derrick Nnadi (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.9%
299,Hercules Mataafa (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
300,Josh Sweat (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%
301,RJ McIntosh (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
302,Marquis Haynes (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
303,Poona Ford (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
304,Andrew Brown (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
305,B.J. Hill (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
306,Joe Ostman (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.0%
307,Kentavius Street (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.2%
308,Folorunso Fatukasi (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
309,Nathan Shepherd (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
310,John Franklin-Meyers (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
311,Ade Aruna (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
312,Julian Taylor (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
313,Sebastian Joseph (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
314,Justin Lawler (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
315,Jalyn Holmes (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
316,Trevon Young (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
317,Eric Lee (FA),10,9,3.5,2,1,0,0,0,6,0.0,0.0,0.0%
318,Stephen Weatherly (CAR),4,0,0.0,0,0,0,0,0,15,0.0,0.0,1.1%
319,Mike Love (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
320,Bryson Albright (FA),0,0,0.0,0,0,0,0,0,7,0.0,0.0,1.0%
321,Kendal Vickers (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
322,Kemoko Turay (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%
323,Christian Wilkins (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,27.3%
324,Woodrow Hamilton (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
325,Da'Shawn Hand (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%
326,Zach Sieler (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
327,James Looney (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
328,Lawrence Thomas (FA),0,0,0.0,0,0,0,0,0,14,0.0,0.0,0.0%
329,Olasunkanmi Adeniyi (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
330,Justin Jones (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
331,Maurice Hurst Jr. (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
332,Kylie Fitts (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
333,Bilal Nichols (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
334,Tim Settle (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
335,Davonte Lambert (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
336,Tyquan Lewis (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
337,Jordan Willis (NYJ),17,8,1.0,0,0,0,0,0,16,0.0,0.0,0.2%
338,Derek Rivers (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
339,Harvey Langi (NYJ),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.2%
340,Alex Barrett (SF),0,1,0.0,0,0,0,0,0,2,0.0,0.0,0.0%
341,Ifeadi Odenigbo (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%
342,Pita Taumoepenu (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,1.0%
343,Pat O'Connor (TB),0,0,0.0,0,0,0,0,0,3,0.0,0.0,0.0%
344,Jarron Jones (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
345,Joey Ivie (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
346,Josh Tupou (CIN),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
347,Garrett Sickels (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
348,Josh Carraway (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
349,Carroll Phillips (FA),0,0,0.0,0,0,0,0,0,4,0.0,0.0,0.0%
350,Harrison Phillips (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
351,Keionta Davis (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
352,Kameron Canaday (PIT),0,0,0.0,0,0,0,0,0,16,0.0,0.0,0.0%
353,Mitchell Loewen (FA),0,0,0.0,0,0,0,0,0,2,0.0,0.0,0.2%
354,Arden Key (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
355,Da'Ron Payne (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.0%
356,Channing Ward (FA),0,0,0.0,0,0,0,0,0,1,0.0,0.0,0.0%
357,Sam Hubbard (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,47.7%
358,Dorance Armstrong Jr. (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
359,Marcus Davenport (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,11.6%
360,Vita Vea (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,22.5%
361,Taven Bryan (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
362,Duke Ejiofor (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
363,Devaroe Lawrence (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
364,Rashaad Coward (CHI),0,0,0.0,0,0,0,0,0,1,0.0,0.0,1.0%
365,Daeshon Hall (PHI),0,0,0.0,0,0,0,0,0,1,0.0,0.0,1.1%
366,Darrell Taylor (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.9%
367,Trevis Gipson (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
368,Kenny Willekes (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
369,Joe Gaziano (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
370,Leki Fotu (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%
371,Marlon Davidson (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%
372,James Lynch (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.7%
373,Jonathan Greenard (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.4%
374,Rashard Lawrence (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
375,Justin Madubuike (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
376,Bradlee Anae (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.9%
377,Jabari Zuniga (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
378,Davon Hamilton (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
379,Josh Uche (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.9%
380,Jordan Elliott (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
381,Terrell Lewis (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.0%
382,K'Lavon Chaisson (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,12.0%
383,Neville Gallimore (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
384,Curtis Weaver (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
385,Julian Okwara (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%
386,Larrell Murchison (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
387,Alex Highsmith (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,8.1%
388,Javon Kinlaw (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,10.8%
389,Benning Potoa'e (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
390,Khalil Davis (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
391,Bravvion Roy (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.1%
392,Tyler Clark (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
393,Chauncey Rivers (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%
394,Jonathan Garvin (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.1%
395,Ross Blacklock (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.8%
396,Jashon Cornell (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
397,LaDarius Hamilton (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
398,McTelvin Agim (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
399,Delontae Scott (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
400,Alton Robinson (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
401,D.J. Wonnum (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
402,Benito Jones (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
403,Khalid Kareem (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
404,Raequan Williams (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
405,Yetur Gross-Matos (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,18.2%
406,Derrick Brown (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.9%
407,Darrion Daniels (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
408,Anthony Rush (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
409,Marquise Copeland (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
410,Kevin Givens (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
411,Shy Tuttle (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
412,Kahzin Daniels (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
413,Bryan Mone (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
414,A.J. Epenesa (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.4%
415,Chase Young (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,47.1%
416,Jonathan Kongbo (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
417,Freedom Akinmoladun (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
418,Isaiah Mack (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
419,Kevin Strong (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
420,Tuzar Skipper (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
421,Stacy Keely (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
422,Aaron Adeoye (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
423,Jonathan Harris (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
424,Domenique Davis (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
425,Kobe Smith (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
426,James Lockhart (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
427,John Daka (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.0%
428,Marcus Willoughby (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.0%
429,Jeffery Whatley (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
430,George Obinna (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
431,Courtney Wallace Jr. (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
432,Bill Murray (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
433,Sterling Johnson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
434,Dana Levine (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
435,Bryson Young (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.0%
436,Cedrick Lattimore (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
437,Ray Lima (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
438,Josh Avery (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
439,Azur Kamara (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
440,Niko Lalos (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
441,Reggie Walker (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
442,Kameron Cline (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
443,Myles Adams (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
444,Lee Autry (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
445,Austrian Robinson (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
446,T.J. Smith (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
447,Jonah Williams (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
448,Sam Renner (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
449,Greg Reaves (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
450,Eric Banks (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
451,Michael Hoecht (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
452,Chris Williams (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
453,Lacale London (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
454,Trey Dishon (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
455,Tyshun Render (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
456,Marcus Webb (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
457,Gus Cumberlander (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.0%
458,Sailosi Latu (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
459,Hinwa Allieu (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
460,Nasir Player (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
461,David Moa (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
462,Willington Previlon (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
463,Auzoyah Alufohai (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
464,Jessie Lemonier (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%
465,Jason Strowbridge (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
466,Bryce Huff (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
467,Doug Costin (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
468,John Penisini (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
469,Breiden Fehoko (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
470,Broderick Washington Jr. (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
471,Garrett Marino (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
472,Josiah Coatney (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
473,Mike Panasiuk (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
474,Kendall Coleman (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
475,Nick Coe (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
476,Robert Windsor (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
477,Carlos Davis (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
478,Tipa Galeai (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
479,Malcolm Roach (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
480,Adam Shuler (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,21.0%
481,Ron'dell Carter (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
482,Jamir Jones (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
483,TerShawn Wharton (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
484,Trevon McSwain (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
485,Aaron Crawford (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
486,Austin Edwards (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,20.0%
487,Calvin Taylor Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
488,Jordan Williams (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
489,Teair Tart (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
490,LeDarius Mack (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
491,Mike Danna (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
492,Ray Smith (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
493,Robert McCray III (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
494,Kahlil McKenzie (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
495,Bruce Hector (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
496,Nick Thurman (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
497,Quinnen Williams (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,9.9%
498,Montez Sweat (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,25.4%
499,Dre'Mont Jones (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
500,Dexter Lawrence (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.7%
501,Jachai Polite (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
502,Rashan Gary (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.6%
503,Jeffery Simmons (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,6.8%
504,Clelin Ferrell (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,12.6%
505,Ed Oliver (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,17.0%
506,Josh Allen (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,37.0%
507,Nick Bosa (SF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,77.6%
508,Niles Scott (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
509,Zach Allen (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
510,Matt Dickerson (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
511,Daniel Ekuale (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
512,Trent Harris (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
513,John Atkins (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
514,Frank Herron (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,3.0%
515,Austin Larkin (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
516,Henry Mondeaux (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
517,Taylor Stallworth (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
518,Jacob Tuioti-Mariner (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
519,Demone Harris (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.7%
520,Cavon Walker (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.0%
521,Tyler Lancaster (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
522,Abdullah Anderson (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
523,Jerry Tillery (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
524,Brian Burns (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,13.3%
525,Matt Nelson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
526,Trysten Hill (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
527,Dewayne Hendrix (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
528,P.J. Johnson (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
529,Quinton Bell (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
530,Maxx Crosby (LV),0,0,0.0,0,0,0,0,0,0,0.0,0.0,38.6%
531,Cortez Broughton (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
532,Gerri Green (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
533,Renell Wren (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
534,Byron Cowart (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
535,Darryl Johnson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
536,Sutton Smith (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,41.0%
537,Durval Neto (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
538,Anthony Nelson (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.7%
539,Shareef Miller (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
540,Jordan Brailford (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.0%
541,Miles Brown (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
542,Olive Sagapolu (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
543,Greg Gaines (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
544,Tim Ward (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
545,Ahmad Gooden (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
546,Amani Bledsoe (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
547,Braxton Hoyett (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
548,Ira Lewis (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
549,Kyle Phillips (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
550,Khalen Saunders (KC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
551,Raekwon Davis (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.3%
552,Randy Ramsey (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
553,Albert Huggins (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
554,Austin Bryant (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
555,John Cominsky (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
556,Corbin Kaufusi (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
557,Wyatt Ray (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
558,Greg Roberts (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
559,Dontavius Russell (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
560,Armon Watts (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.8%
561,Carl Granderson (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
562,Charles Omenihu (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.6%
563,Joe Jackson (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.5%
564,Isaiah Buggs (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
565,Chase Winovich (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,5.3%
566,Jaylon Ferguson (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,2.9%
567,Gerald Willis III (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
568,Oshane Ximines (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
569,Demarcus Christmas (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.4%
570,Chris Slayton (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
571,Iseoluwapo Jegede (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
572,Daylon Mack (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.2%
573,Kingsley Keke (GB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
574,Michael Dogbe (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.0%
575,L.J. Collier (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
576,Ben Banogu (IND),0,0,0.0,0,0,0,0,0,0,0.0,0.0,1.4%
577,Derick Roberson (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
578,Jalen Jelks (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
579,Jalen Dalton (NO),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
580,Malik Carney (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
581,Ryan Bee (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
582,Jonathan Wynn (DET),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
583,Alex Magee (TB),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
584,Willie Young (FA),4,3,2.0,0,0,0,0,0,4,0.0,0.0,0.0%
585,Derrick Morgan (FA),16,16,7.5,2,0,0,2,0,14,0.0,0.0,0.0%
586,Myron Pryor (NE),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
587,Jeremy Jarmon (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0%
588,Lamarr Houston (FA),14,3,5.0,1,0,1,1,1,10,0.0,0.0,0.0%
